question_id,question,model_name,correct_answer,model_answer,judge_result,level
LCB_0074,"Minimize Sum of Distances You are given a tree with N vertices. The vertices are numbered 1 to N, and the i-th edge connects vertices A_i and B_i. You are also given a sequence of positive integers C = (C_1, C_2, \ldo...",claude-sonnet-4-20250514,,"from collections import defaultdict N = int(input()) # Read edges adj = defaultdict(list) for _ in range(N - 1): a, b = map(int, input().split()) adj[a].append(b) adj[b].append(a) # Read weights C = list(map(int, input().split())) # Root the tree at vertex 1 subtree_sum = [0] * (N + 1) depth = [0] * (N + 1) def dfs_setup(v, parent, d): depth[v] = d subtree_sum[v] = C[v - 1] # C is 0-indexed for u in adj[v]: if u != parent: dfs_setup(u, v, d + 1) subtree_sum[v] += subtree_sum[u] dfs_setup(1, -...",0,hard
LCB_0074,"Minimize Sum of Distances You are given a tree with N vertices. The vertices are numbered 1 to N, and the i-th edge connects vertices A_i and B_i. You are also given a sequence of positive integers C = (C_1, C_2, \ldo...",claude-sonnet-4-6,,import sys from collections import deque def solve(): input_data = sys.stdin.read().split() idx = 0 N = int(input_data[idx]); idx += 1 adj = [[] for _ in range(N + 1)] for _ in range(N - 1): a = int(input_data[idx]); idx += 1 b = int(input_data[idx]); idx += 1 adj[a].append(b) adj[b].append(a) C = [int(input_data[idx + i]) for i in range(N)] idx += N total_sum = sum(C) subtree_sum = [0] * (N + 1) depth = [0] * (N + 1) parent = [-1] * (N + 1) order = [] visited = [False] * (N + 1) queue = dequ...,1,hard
LCB_0074,"Minimize Sum of Distances You are given a tree with N vertices. The vertices are numbered 1 to N, and the i-th edge connects vertices A_i and B_i. You are also given a sequence of positive integers C = (C_1, C_2, \ldo...",gemini-2.5-flash,,"import sys # Increase recursion limit for deep trees. # N can be up to 10^5, so max depth can be N-1. Give some buffer. sys.setrecursionlimit(2 * 10**5 + 100) def solve(): N = int(sys.stdin.readline()) # Initialize 1-indexed adjacency list for the tree. adj = [[] for _ in range(N + 1)] for _ in range(N - 1): u, v = map(int, sys.stdin.readline().split()) adj[u].append(v) adj[v].append(u) # Read C values. Store them 1-indexed. C[0] is a placeholder. C = [0] + list(map(int, sys.stdin.readline()....",1,hard
LCB_0074,"Minimize Sum of Distances You are given a tree with N vertices. The vertices are numbered 1 to N, and the i-th edge connects vertices A_i and B_i. You are also given a sequence of positive integers C = (C_1, C_2, \ldo...",gemini-2.5-pro,,"# YOUR CODE HERE import sys # For deep recursion in tree problems, especially on path graphs. sys.setrecursionlimit(2 * 10**5) def solve(): """""" Solves the problem using a two-pass DFS (re-rooting) approach. """""" try: line = sys.stdin.readline() if not line: return N = int(line) except (IOError, ValueError): return # Handle the edge case of a single-node tree. if N == 1: # The line with C value needs to be consumed. f(1) is always 0. sys.stdin.readline() print(0) return # --- Input Reading and...",1,hard
LCB_0074,"Minimize Sum of Distances You are given a tree with N vertices. The vertices are numbered 1 to N, and the i-th edge connects vertices A_i and B_i. You are also given a sequence of positive integers C = (C_1, C_2, \ldo...",gemini-3-flash-preview,,"import sys # The goal is to find the minimum value of f(x) = sum(C_i * d(x, i)) for all vertices x in a tree. # This function f(x) is convex on trees, and the vertex that minimizes it is the weighted centroid. # We can compute f(x) for all vertices in O(N) using a two-pass tree dynamic programming approach. # 1. Root the tree arbitrarily (e.g., at vertex 1). # 2. Calculate f(1) = sum(C_i * d(1, i)) using a DFS traversal to find all depths. # 3. Calculate subtree weights SW(u) for each vertex...",1,hard
LCB_0074,"Minimize Sum of Distances You are given a tree with N vertices. The vertices are numbered 1 to N, and the i-th edge connects vertices A_i and B_i. You are also given a sequence of positive integers C = (C_1, C_2, \ldo...",gpt-4.1-2025-04-14,,"import sys import threading def main(): sys.setrecursionlimit(1 << 25) N = int(sys.stdin.readline()) edges = [[] for _ in range(N)] for _ in range(N-1): a, b = map(int, sys.stdin.readline().split()) edges[a-1].append(b-1) edges[b-1].append(a-1) C = list(map(int, sys.stdin.readline().split())) # subtree_sum[v]: sum of C_i in subtree rooted at v subtree_sum = [0]*N # f[0]: f(1) f = [0]*N def dfs1(v, p, depth): subtree_sum[v] = C[v] f[0] += C[v]*depth for u in edges[v]: if u == p: continue dfs1(...",0,hard
LCB_0074,"Minimize Sum of Distances You are given a tree with N vertices. The vertices are numbered 1 to N, and the i-th edge connects vertices A_i and B_i. You are also given a sequence of positive integers C = (C_1, C_2, \ldo...",gpt-5,,"# YOUR CODE HERE import sys sys.setrecursionlimit(1 << 25) def main(): data = sys.stdin.read().strip().split() it = iter(data) N = int(next(it)) adj = [[] for _ in range(N)] for _ in range(N - 1): a = int(next(it)) - 1 b = int(next(it)) - 1 adj[a].append(b) adj[b].append(a) C = [int(next(it)) for _ in range(N)] total = sum(C) sub = [0] * N # subtree sum of C dp0 = 0 # f at root (node 0) # First DFS: compute subtree weight sums and dp0 as sum(C[i]*depth(i)) def dfs1(u, p, depth): nonlocal dp0...",1,hard
LCB_0074,"Minimize Sum of Distances You are given a tree with N vertices. The vertices are numbered 1 to N, and the i-th edge connects vertices A_i and B_i. You are also given a sequence of positive integers C = (C_1, C_2, \ldo...",gpt-5-mini,,"# YOUR CODE HERE import sys from collections import deque def main(): data = sys.stdin.read().strip().split() it = iter(data) try: n = int(next(it)) except StopIteration: return adj = [[] for _ in range(n+1)] for _ in range(n-1): a = int(next(it)); b = int(next(it)) adj[a].append(b) adj[b].append(a) C = [0]*(n+1) for i in range(1, n+1): C[i] = int(next(it)) parent = [0]*(n+1) depth = [0]*(n+1) order = [] # iterative DFS to get parent and postorder stack = [1] parent[1] = -1 while stack: u = s...",1,hard
LCB_0074,"Minimize Sum of Distances You are given a tree with N vertices. The vertices are numbered 1 to N, and the i-th edge connects vertices A_i and B_i. You are also given a sequence of positive integers C = (C_1, C_2, \ldo...",gpt-5.1,,"# YOUR CODE HERE import sys sys.setrecursionlimit(1_000_000) def main(): data = list(map(int, sys.stdin.read().split())) it = iter(data) N = next(it) adj = [[] for _ in range(N + 1)] for _ in range(N - 1): a = next(it) b = next(it) adj[a].append(b) adj[b].append(a) C = [0] * (N + 1) for i in range(1, N + 1): C[i] = next(it) totalC = sum(C) parent = [0] * (N + 1) depth = [0] * (N + 1) subtree_sum = [0] * (N + 1) # Iterative DFS to compute depth, parent, subtree_sum, and f(1) root = 1 stack = [...",1,hard
LCB_0075,digit-operations-to-make-two-integers-equal You are given two integers n and m that consist of the same number of digits. You can perform the following operations any number of times: Choose any digit from n that is n...,claude-haiku-4-5-20251001,,"class Solution: def minOperations(self, n: int, m: int) -> int: def is_prime(num): if num < 2: return False if num == 2: return True if num % 2 == 0: return False for i in range(3, int(num**0.5) + 1, 2): if num % i == 0: return False return True # If m is prime, impossible if is_prime(m): return -1 # Dijkstra to find minimum cost path import heapq pq = [(n, n)] # (cost_so_far, current_number) visited = {n} while pq: cost, current = heapq.heappop(pq) if current == m: return cost s = str(curren...",0,medium
LCB_0075,digit-operations-to-make-two-integers-equal You are given two integers n and m that consist of the same number of digits. You can perform the following operations any number of times: Choose any digit from n that is n...,claude-sonnet-4-20250514,,"from heapq import heappush, heappop class Solution: def minOperations(self, n: int, m: int) -> int: def is_prime(num): if num <= 1: return False if num <= 3: return True if num % 2 == 0 or num % 3 == 0: return False i = 5 while i * i <= num: if num % i == 0 or num % (i + 2) == 0: return False i += 6 return True # If n or m is prime, return -1 if is_prime(n) or is_prime(m): return -1 if n == m: return n num_digits = len(str(n)) # Dijkstra's algorithm pq = [(n, n)] # (cost, current_number) visi...",1,medium
LCB_0075,digit-operations-to-make-two-integers-equal You are given two integers n and m that consist of the same number of digits. You can perform the following operations any number of times: Choose any digit from n that is n...,claude-sonnet-4-6,,"import heapq class Solution: def minOperations(self, n: int, m: int) -> int: MAX = 10000 is_prime = [False, False] + [True] * (MAX - 2) for i in range(2, int(MAX**0.5) + 1): if is_prime[i]: for j in range(i*i, MAX, i): is_prime[j] = False if is_prime[n] or is_prime[m]: return -1 if n == m: return n num_digits = len(str(n)) min_val = 10**(num_digits - 1) if num_digits > 1 else 1 def get_neighbors(v): s = str(v).zfill(num_digits) neighbors = [] for i in range(num_digits): d = int(s[i]) if d < 9...",1,medium
LCB_0075,digit-operations-to-make-two-integers-equal You are given two integers n and m that consist of the same number of digits. You can perform the following operations any number of times: Choose any digit from n that is n...,gemini-2.5-flash,,"import heapq class Solution: # Sieve of Eratosthenes for prime precomputation # MAX_VAL is exclusive, so it covers numbers from 0 up to MAX_VAL - 1. # For n, m < 10^4, the maximum value is 9999, so MAX_VAL should be 10000. MAX_VAL = 10000 is_prime = [True] * MAX_VAL _sieve_computed = False # Flag to ensure sieve is computed only once def _compute_sieve(self): """""" Computes the Sieve of Eratosthenes to mark prime numbers up to MAX_VAL-1. This method is called once to initialize the class-level...",1,medium
LCB_0075,digit-operations-to-make-two-integers-equal You are given two integers n and m that consist of the same number of digits. You can perform the following operations any number of times: Choose any digit from n that is n...,gemini-2.5-pro,,"import heapq class Solution: # Pre-compute prime numbers using a sieve up to the constraint limit. # This is done at the class level, so it's computed only once when the class is defined. MAX_NUM = 10000 is_prime = [True] * MAX_NUM is_prime[0] = is_prime[1] = False for p in range(2, int(MAX_NUM**0.5) + 1): if is_prime[p]: for i in range(p * p, MAX_NUM, p): is_prime[i] = False def minOperations(self, n: int, m: int) -> int: """""" Calculates the minimum cost to transform integer n into m. """""" # I...",0,medium
LCB_0075,digit-operations-to-make-two-integers-equal You are given two integers n and m that consist of the same number of digits. You can perform the following operations any number of times: Choose any digit from n that is n...,gemini-3-flash-preview,,"import heapq class Solution: def minOperations(self, n: int, m: int) -> int: # Pre-calculate primes up to 10,000 using the Sieve of Eratosthenes. # This allows us to quickly check if a number is prime during the graph traversal. is_prime = [True] * 10000 is_prime[0] = is_prime[1] = False for p in range(2, 101): # Sieve up to the square root of 10,000 if is_prime[p]: for i in range(p * p, 10000, p): is_prime[i] = False # According to the rules, the integer n (and m) cannot be a prime at any po...",0,medium
LCB_0075,digit-operations-to-make-two-integers-equal You are given two integers n and m that consist of the same number of digits. You can perform the following operations any number of times: Choose any digit from n that is n...,gpt-4.1-2025-04-14,,"class Solution: def minOperations(self, n: int, m: int) -> int: from collections import deque # Helper to check if a number is prime def is_prime(x): if x < 2: return False for i in range(2, int(x ** 0.5) + 1): if x % i == 0: return False return True n_str = str(n) m_str = str(m) if len(n_str) != len(m_str): return -1 # If m is prime, impossible if is_prime(m): return -1 # If n is prime, impossible if is_prime(n): return -1 # BFS: state = (current_number, cost_so_far) queue = deque() visited...",0,medium
